Source,Site,Type,ID,Age,plotID,Species,Latin.name,h.Code
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150B,Leaf litter,,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150B,Bare ground,,Non-woodland
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL30-30A,Grazing,,Non-woodland
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL30-30A,Leaf litter,,Non-woodland
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL30-30A,Bare ground,,Non-woodland
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL30-30B,Grazing,,Non-woodland
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL30-30B,Leaf litter,,Non-woodland
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL30-30B,Bare ground,,Non-woodland
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL330-70A,Grazing,,Non-woodland
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL330-70A,Leaf litter,,Non-woodland
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL330-70A,Bare ground,,Non-woodland
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL330-70B,Grazing,,Non-woodland
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL330-70B,Leaf litter,,Non-woodland
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL330-70B,Bare ground,,Non-woodland
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL370-150A,Grazing,,Non-woodland
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL370-150A,Leaf litter,,Non-woodland
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL370-150A,Bare ground,,Non-woodland
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL370-150B,Grazing,,Non-woodland
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL370-150B,Leaf litter,,Non-woodland
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL370-150B,Bare ground,,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL30-30B,Rough meadow grass,Poa trivialis,Generalist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL330-70A,Rough meadow grass,Poa trivialis,Generalist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL330-70B,Rough meadow grass,Poa trivialis,Generalist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150A,Rough meadow grass,Poa trivialis,Generalist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150B,Rough meadow grass,Poa trivialis,Generalist
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL330-70B,Rough meadow grass,Poa trivialis,Generalist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL330-70B,Self heal,Prunella vulgaris,Generalist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150A,Creeping buttercup,Ranunculus repens,Generalist
NC,Wilderness 3,Mature,EA-EWNC-3040-WIL3,Mature,EA-EWNC-3040-WIL3 10-60B,Field rose,Rosa arvensis,Specialist
NC,Wilderness 3,Mature,EA-EWNC-3040-WIL3,Mature,EA-EWNC-3040-WIL3 10-60A,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Wilderness 3,Mature,EA-EWNC-3040-WIL3,Mature,EA-EWNC-3040-WIL3 10-60B,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL30-30A,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL30-30B,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL330-70A,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150A,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL30-30B,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL30-30A,Broad-leaved dock,Rumex obtusifolius,Generalist
NC,Wilderness 3,Mature,EA-EWPL-3040-WIL3,Mature,EA-EWPL-3040-WIL3 10-60A,Nettle,Urtica dioica,Generalist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150A,Nettle,Urtica dioica,Generalist
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL30-30A,Nettle,Urtica dioica,Generalist
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL330-70A,Nettle,Urtica dioica,Generalist
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL330-70B,Nettle,Urtica dioica,Generalist
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL370-150A,Nettle,Urtica dioica,Generalist
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL370-150B,Nettle,Urtica dioica,Generalist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150B,Common vetch,Vicia sativa,Non-woodland
NC,Wilderness 3,Mature,EA-EWNC-3040-WIL3,Mature,EA-EWNC-3040-WIL3 10-60B,Violet sp.,Viola sp.,Non-woodland
NC,Wilderness 3,Mature,EA-EWPL-3040-WIL3,Mature,EA-EWPL-3040-WIL3 10-60A,Climbing corydalis ,Ceratocapnos claviculata,Specialist
NC,Wilderness 3,Mature,EA-EWPL-3040-WIL3,Mature,EA-EWPL-3040-WIL3 10-60A,Wood millet,Milium effusum,Specialist
NC,Wilderness 3,Mature,EA-EWPL-3040-WIL3,Mature,EA-EWPL-3040-WIL3 10-60B,Climbing corydalis ,Ceratocapnos claviculata,Specialist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL30-30A,Dog rose,Rosa canina,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL30-30B,Honeysuckle,Lonicera periclymenum,Specialist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL330-70A,Hairy st. johns wort,Hypericum hirsutum,Specialist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL330-70A,Creeping cinquefoil,Potentilla reptans,Generalist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL330-70A,Ox eye daisy,Leucanthemum vulgare,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL330-70B,Agrimony,Agrimonia eupatoria,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL330-70B,Wood speedwell,Veronica montana,Specialist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL330-70B,Ox eye daisy,Leucanthemum vulgare,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150A,Pendulous sedge,Carex pendula,Specialist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150A,Creeping cinquefoil,Potentilla reptans,Generalist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150A,Hairy st. johns wort,Hypericum hirsutum,Specialist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150A,Meadow foxtail,Alopecurus pratensis,Non-woodland
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150B,Hairy st. johns wort,Hypericum hirsutum,Specialist
NC,Wilderness 3,NC,EA-NC-3040-WIL3,37,EA-NC-3040-WIL370-150B,Wood speedwell,Veronica montana,Specialist
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL30-30B,Bracken,Pteridium aquilinum,Generalist
NC,Wilderness 3,PL,EA-PL-3040-WIL3,33,EA-PL-3040-WIL30-30B,Climbing corydalis ,Ceratocapnos claviculata,Specialist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL430-70A,False oat grass,Arrhenatherum elatius,Generalist
NC,Wilderness 4,Mature,EA-EWNC-6000-WIL4,Mature,EA-EWNC-6000-WIL4 10-60A,Lords and ladies,Arum maculatum,Specialist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL40-30A,Lords and ladies,Arum maculatum,Specialist
NC,Wilderness 4,Mature,EA-EWNC-6000-WIL4,Mature,EA-EWNC-6000-WIL4 10-60A,False brome,Brachypodium sylvaticum,Specialist
NC,Wilderness 4,Mature,EA-EWPL-6000-WIL4,Mature,EA-EWPL-6000-WIL4 10-60A,False brome,Brachypodium sylvaticum,Specialist
NC,Wilderness 4,Mature,EA-EWNC-6000-WIL4,Mature,EA-EWNC-6000-WIL4 10-60B,False brome,Brachypodium sylvaticum,Specialist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL40-30A,False brome,Brachypodium sylvaticum,Specialist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL40-30B,False brome,Brachypodium sylvaticum,Specialist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL430-70A,False brome,Brachypodium sylvaticum,Specialist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL430-70B,False brome,Brachypodium sylvaticum,Specialist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL470-150B,False brome,Brachypodium sylvaticum,Specialist
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL40-30B,False brome,Brachypodium sylvaticum,Specialist
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL430-70A,False brome,Brachypodium sylvaticum,Specialist
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL430-70B,False brome,Brachypodium sylvaticum,Specialist
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL470-150A,False brome,Brachypodium sylvaticum,Specialist
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL470-150B,False brome,Brachypodium sylvaticum,Specialist
NC,Wilderness 4,Mature,EA-EWNC-6000-WIL4,Mature,EA-EWNC-6000-WIL4 10-60A,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 4,Mature,EA-EWPL-6000-WIL4,Mature,EA-EWPL-6000-WIL4 10-60A,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 4,Mature,EA-EWNC-6000-WIL4,Mature,EA-EWNC-6000-WIL4 10-60B,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 4,Mature,EA-EWPL-6000-WIL4,Mature,EA-EWPL-6000-WIL4 10-60B,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL40-30A,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL40-30B,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL430-70A,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL430-70B,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL470-150B,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL40-30B,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL40-30B,Enchanters nightshade,Circaea lutetiana,Generalist
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL430-70A,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL430-70B,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL470-150A,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL470-150B,Bryophytes,Bryophyta,Non-woodland
NC,Wilderness 4,Mature,EA-EWPL-6000-WIL4,Mature,EA-EWPL-6000-WIL4 10-60A,Wood sedge,Carex sylvatica,Specialist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL430-70B,Wood sedge,Carex sylvatica,Specialist
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL470-150B,Wood sedge,Carex sylvatica,Specialist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL430-70B,Enchanters nightshade,Circaea lutetiana,Generalist
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL40-30B,Grazing,,Non-woodland
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL470-150A,Enchanters nightshade,Circaea lutetiana,Generalist
NC,Wilderness 4,Mature,EA-EWNC-6000-WIL4,Mature,EA-EWNC-6000-WIL4 10-60B,Cleavers,Galium aparine,Generalist
NC,Wilderness 4,Mature,EA-EWPL-6000-WIL4,Mature,EA-EWPL-6000-WIL4 10-60B,Cleavers,Galium aparine,Generalist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL40-30A,Cleavers,Galium aparine,Generalist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL40-30B,Cleavers,Galium aparine,Generalist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL430-70B,Cleavers,Galium aparine,Generalist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL470-150B,Cleavers,Galium aparine,Generalist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL40-30A,Herb robert,Geranium robertianum,Specialist
NC,Wilderness 4,Mature,EA-EWPL-6000-WIL4,Mature,EA-EWPL-6000-WIL4 10-60A,Wood Avens,Geum urbanum,Generalist
NC,Wilderness 4,Mature,EA-EWNC-6000-WIL4,Mature,EA-EWNC-6000-WIL4 10-60B,Wood avens,Geum urbanum,Generalist
NC,Wilderness 4,Mature,EA-EWPL-6000-WIL4,Mature,EA-EWPL-6000-WIL4 10-60A,Ground ivy,Glechoma hederacea,Generalist
NC,Wilderness 4,Mature,EA-EWPL-6000-WIL4,Mature,EA-EWPL-6000-WIL4 10-60B,Ground ivy,Glechoma hederacea,Generalist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL40-30A,Ground ivy,Glechoma hederacea,Generalist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL40-30B,Ground ivy,Glechoma hederacea,Generalist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL470-150B,Ground ivy,Glechoma hederacea,Generalist
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL470-150B,Ground ivy,Glechoma hederacea,Generalist
NC,Wilderness 4,Mature,EA-EWNC-6000-WIL4,Mature,EA-EWNC-6000-WIL4 10-60B,Bluebell,Hyacinthoides non-scripta,Specialist
NC,Wilderness 4,Mature,EA-EWPL-6000-WIL4,Mature,EA-EWPL-6000-WIL4 10-60B,Bluebell,Hyacinthoides non-scripta,Specialist
NC,Wilderness 4,Mature,EA-EWPL-6000-WIL4,Mature,EA-EWPL-6000-WIL4 10-60B,Dogs mercury,Mercurialis perennis,Specialist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL40-30A,Dogs mercury,Mercurialis perennis,Specialist
NC,Wilderness 4,Mature,EA-EWNC-6000-WIL4,Mature,EA-EWNC-6000-WIL4 10-60B,Three nerved sandwort,Moehringia trinervia,Specialist
NC,Wilderness 4,Mature,EA-EWNC-6000-WIL4,Mature,EA-EWNC-6000-WIL4 10-60A,Grazing,,Non-woodland
NC,Wilderness 4,Mature,EA-EWNC-6000-WIL4,Mature,EA-EWNC-6000-WIL4 10-60A,Leaf litter,,Non-woodland
NC,Wilderness 4,Mature,EA-EWNC-6000-WIL4,Mature,EA-EWNC-6000-WIL4 10-60A,Bare ground,,Non-woodland
NC,Wilderness 4,Mature,EA-EWPL-6000-WIL4,Mature,EA-EWPL-6000-WIL4 10-60A,Grazing,,Non-woodland
NC,Wilderness 4,Mature,EA-EWPL-6000-WIL4,Mature,EA-EWPL-6000-WIL4 10-60A,Leaf litter,,Non-woodland
NC,Wilderness 4,Mature,EA-EWPL-6000-WIL4,Mature,EA-EWPL-6000-WIL4 10-60A,Bare ground,,Non-woodland
NC,Wilderness 4,Mature,EA-EWNC-6000-WIL4,Mature,EA-EWNC-6000-WIL4 10-60B,Grazing,,Non-woodland
NC,Wilderness 4,Mature,EA-EWNC-6000-WIL4,Mature,EA-EWNC-6000-WIL4 10-60B,Leaf litter,,Non-woodland
NC,Wilderness 4,Mature,EA-EWNC-6000-WIL4,Mature,EA-EWNC-6000-WIL4 10-60B,Bare ground,,Non-woodland
NC,Wilderness 4,Mature,EA-EWPL-6000-WIL4,Mature,EA-EWPL-6000-WIL4 10-60B,Grazing,,Non-woodland
NC,Wilderness 4,Mature,EA-EWPL-6000-WIL4,Mature,EA-EWPL-6000-WIL4 10-60B,Leaf litter,,Non-woodland
NC,Wilderness 4,Mature,EA-EWPL-6000-WIL4,Mature,EA-EWPL-6000-WIL4 10-60B,Bare ground,,Non-woodland
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL40-30A,Grazing,,Non-woodland
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL40-30A,Leaf litter,,Non-woodland
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL40-30A,Bare ground,,Non-woodland
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL40-30B,Grazing,,Non-woodland
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL40-30B,Leaf litter,,Non-woodland
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL40-30B,Bare ground,,Non-woodland
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL430-70A,Grazing,,Non-woodland
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL430-70A,Leaf litter,,Non-woodland
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL430-70A,Bare ground,,Non-woodland
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL430-70B,Grazing,,Non-woodland
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL430-70B,Leaf litter,,Non-woodland
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL430-70B,Bare ground,,Non-woodland
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL470-150B,Grazing,,Non-woodland
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL470-150B,Leaf litter,,Non-woodland
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL470-150B,Bare ground,,Non-woodland
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL40-30B,Leaf litter,,Non-woodland
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL40-30B,Bare ground,,Non-woodland
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL40-30B,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL40-30B,Pendulous sedge,Carex pendula,Specialist
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL40-30B,Tufted hairgrass,Deschampsia cespitosa,Generalist
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL40-30A,Byrophytes,Bryophyta,Non-woodland
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL430-70A,Grazing,,Non-woodland
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL430-70A,Leaf litter,,Non-woodland
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL430-70A,Bare ground,,Non-woodland
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL430-70B,Grazing,,Non-woodland
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL430-70B,Leaf litter,,Non-woodland
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL430-70B,Bare ground,,Non-woodland
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL470-150A,Grazing,,Non-woodland
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL470-150A,Leaf litter,,Non-woodland
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL470-150A,Bare ground,,Non-woodland
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL470-150B,Grazing,,Non-woodland
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL470-150B,Leaf litter,,Non-woodland
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL470-150B,Bare ground,,Non-woodland
NC,Wilderness 4,Mature,EA-EWPL-6000-WIL4,Mature,EA-EWPL-6000-WIL4 10-60A,Rough meadow grass,Poa trivialis,Generalist
NC,Wilderness 4,Mature,EA-EWPL-6000-WIL4,Mature,EA-EWPL-6000-WIL4 10-60B,Rough meadow grass,Poa trivialis,Generalist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL40-30A,Rough meadow grass,Poa trivialis,Generalist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL40-30B,Rough meadow grass,Poa trivialis,Generalist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL430-70A,Rough meadow grass,Poa trivialis,Generalist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL430-70B,Rough meadow grass,Poa trivialis,Generalist
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL470-150B,Rough meadow grass,Poa trivialis,Generalist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL470-150B,Field rose,Rosa arvensis,Specialist
NC,Wilderness 4,Mature,EA-EWNC-6000-WIL4,Mature,EA-EWNC-6000-WIL4 10-60A,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Wilderness 4,Mature,EA-EWNC-6000-WIL4,Mature,EA-EWNC-6000-WIL4 10-60B,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL430-70A,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL40-30A,Grazing,,Non-woodland
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL40-30A,Leaf litter,,Non-woodland
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL430-70A,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL430-70B,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL470-150A,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Wilderness 4,Mature,EA-EWPL-6000-WIL4,Mature,EA-EWPL-6000-WIL4 10-60A,Broad-leaved dock,Rumex obtusifolius,Generalist
NC,Wilderness 4,Mature,EA-EWNC-6000-WIL4,Mature,EA-EWNC-6000-WIL4 10-60B,Broad-leaved dock,Rumex obtusifolius,Generalist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL40-30B,Broad-leaved dock,Rumex obtusifolius,Generalist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL430-70A,Broad-leaved dock,Rumex obtusifolius,Generalist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL470-150B,Broad-leaved dock,Rumex obtusifolius,Generalist
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL470-150B,Broad-leaved dock,Rumex obtusifolius,Generalist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL40-30B,Nettle,Urtica dioica,Generalist
NC,Wilderness 4,Mature,EA-EWNC-6000-WIL4,Mature,EA-EWNC-6000-WIL4 10-60B,Pendulous sedge,Carex pendula,Specialist
NC,Wilderness 4,Mature,EA-EWPL-6000-WIL4,Mature,EA-EWPL-6000-WIL4 10-60B,Pendulous sedge,Carex pendula,Specialist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL40-30A,Violet sp.,Viola sp.,Non-woodland
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL430-70A,Honeysuckle,Lonicera periclymenum,Specialist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL430-70A,Pendulous sedge,Carex pendula,Specialist
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL430-70A,Hairy Brome,Bromus ramosus,Non-woodland
NC,Wilderness 4,NC,EA-NC-6000-WIL4,63,EA-NC-6000-WIL470-150B,Honeysuckle,Lonicera periclymenum,Specialist
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL40-30A,Bare ground,,Non-woodland
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL40-30A,Bramble,Rubus fruticosus agg.,Non-woodland
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL40-30A,Pendulous sedge,Carex pendula,Specialist
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL430-70A,Tufted hairgrass,Deschampsia cespitosa,Generalist
NC,Wilderness 4,PL,EA-PL-6000-WIL4,59,EA-PL-6000-WIL430-70A,Pendulous sedge,Carex pendula,Specialist
